Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type,Year,Month
21160,804063,1804063,10000,2025-09-28,1,2025,9
21161,451141,1451141,10000,2025-09-14,1,2025,9
21162,31923,1031923,10000,2025-10-21,1,2025,10
21163,890927,1890927,10000,2025-07-28,1,2025,7
21164,247052,1247052,10000,2025-09-28,1,2025,9
21165,87572,1087572,10000,2025-04-21,1,2025,4
21166,606821,1606821,10000,2025-10-28,1,2025,10
21167,61073,1061073,10000,2025-02-06,1,2025,2
21168,748878,1748878,10000,2025-12-21,1,2025,12
21169,324349,1324349,10000,2025-02-27,1,2025,2
21170,324578,1324578,10000,2025-05-21,1,2025,5
21171,381615,1381615,10000,2025-07-14,1,2025,7
21172,357915,1357915,10000,2025-10-07,1,2025,10
21173,630403,1630403,10000,2025-12-14,1,2025,12
21174,837374,1837374,10000,2025-12-07,1,2025,12
21175,712330,1712330,10000,2025-06-07,1,2025,6
21176,80818,1080818,10000,2025-07-14,1,2025,7
21177,618185,1618185,10000,2025-01-13,1,2025,1
21178,721403,1721403,10000,2025-07-21,1,2025,7
21179,301373,1301373,10000,2025-09-21,1,2025,9
21180,104254,1104254,10000,2025-02-06,1,2025,2
21181,658680,1658680,10000,2025-02-27,1,2025,2
21182,724082,1724082,10000,2025-01-13,1,2025,1
21183,18571,1018571,10000,2025-02-20,1,2025,2
21184,612623,1612623,10000,2025-03-28,1,2025,3
21185,543853,1543853,10000,2025-06-21,1,2025,6
21186,280419,1280419,10000,2025-11-21,1,2025,11
21187,816732,1816732,10000,2025-01-20,1,2025,1
21188,505415,1505415,10000,2025-01-06,1,2025,1
21189,921919,1921919,10000,2025-12-14,1,2025,12
21190,121643,1121643,10000,2025-08-14,1,2025,8
21191,928757,1928757,10000,2025-09-14,1,2025,9
21192,978832,1978832,10000,2025-11-28,1,2025,11
21193,561719,1561719,10000,2025-09-28,1,2025,9
21194,526038,1526038,10000,2025-08-14,1,2025,8
21195,681647,1681647,10000,2025-12-21,1,2025,12
21196,662901,1662901,10000,2025-11-07,1,2025,11
21197,995963,1995963,10000,2025-10-21,1,2025,10
21198,870617,1870617,10000,2025-12-07,1,2025,12
21199,632133,1632133,10000,2025-01-20,1,2025,1
21200,670244,1670244,10000,2025-05-21,1,2025,5
21201,268590,1268590,10000,2025-02-20,1,2025,2
21202,605362,1605362,10000,2025-01-06,1,2025,1
21203,456294,1456294,10000,2025-01-20,1,2025,1
21204,888903,1888903,10000,2025-01-20,1,2025,1
21205,50828,1050828,10000,2025-06-21,1,2025,6
21206,328360,1328360,10000,2025-10-21,1,2025,10
21207,344971,1344971,10000,2025-01-27,1,2025,1
21208,465172,1465172,10000,2025-03-14,1,2025,3
21209,739403,1739403,10000,2025-02-13,1,2025,2
21210,311399,1311399,10000,2025-03-07,1,2025,3
21211,147111,1147111,10000,2025-08-21,1,2025,8
21212,515736,1515736,10000,2025-01-20,1,2025,1
21213,425440,1425440,10000,2025-01-20,1,2025,1
21214,666434,1666434,10000,2025-03-28,1,2025,3
21215,292318,1292318,10000,2025-02-20,1,2025,2
21216,765317,1765317,10000,2025-05-07,1,2025,5
21217,920219,1920219,10000,2025-07-21,1,2025,7
21218,130177,1130177,10000,2025-05-21,1,2025,5
21219,911872,1911872,10000,2025-05-28,1,2025,5
21220,479067,1479067,10000,2025-03-14,1,2025,3
21221,406102,1406102,10000,2025-05-21,1,2025,5
21222,232341,1232341,10000,2025-04-21,1,2025,4
21223,610067,1610067,10000,2025-10-21,1,2025,10
21224,530830,1530830,10000,2025-07-28,1,2025,7
21225,807939,1807939,10000,2025-12-28,1,2025,12
21226,582523,1582523,10000,2025-07-14,1,2025,7
21227,149613,1149613,10000,2025-05-14,1,2025,5
21228,625024,1625024,10000,2025-02-27,1,2025,2
21229,484695,1484695,10000,2025-06-07,1,2025,6
21230,307875,1307875,10000,2025-01-06,1,2025,1
21231,806023,1806023,10000,2025-06-07,1,2025,6
21232,118333,1118333,10000,2025-07-07,1,2025,7
21233,280213,1280213,10000,2025-04-28,1,2025,4
21234,959398,1959398,10000,2025-01-20,1,2025,1
21235,158358,1158358,10000,2025-05-14,1,2025,5
21236,525704,1525704,10000,2025-02-06,1,2025,2
21237,537184,1537184,10000,2025-06-28,1,2025,6
21238,972640,1972640,10000,2025-02-20,1,2025,2
21239,392393,1392393,10000,2025-03-28,1,2025,3
21240,619218,1619218,10000,2025-05-28,1,2025,5
21241,851388,1851388,10000,2025-01-27,1,2025,1
21242,374141,1374141,10000,2025-08-28,1,2025,8
21243,568892,1568892,10000,2025-07-14,1,2025,7
21244,38509,1038509,10000,2025-07-21,1,2025,7
21245,265139,1265139,10000,2025-09-14,1,2025,9
21246,643786,1643786,10000,2025-05-14,1,2025,5
21247,590439,1590439,10000,2025-06-14,1,2025,6
21248,198567,1198567,10000,2025-02-13,1,2025,2
21249,182869,1182869,10000,2025-07-07,1,2025,7
21250,94085,1094085,10000,2025-07-21,1,2025,7
21251,344345,1344345,10000,2025-02-20,1,2025,2
21252,77609,1077609,10000,2025-03-28,1,2025,3
21253,729077,1729077,10000,2025-09-28,1,2025,9
21254,173764,1173764,10000,2025-08-14,1,2025,8
21255,330121,1330121,10000,2025-05-14,1,2025,5
21256,259166,1259166,10000,2025-09-28,1,2025,9
21257,245004,1245004,10000,2025-02-13,1,2025,2
21258,298903,1298903,10000,2025-07-21,1,2025,7
21259,385843,1385843,10000,2025-12-14,1,2025,12
21260,870550,1870550,10000,2025-10-07,1,2025,10
21261,960393,1960393,10000,2025-09-14,1,2025,9
21262,435655,1435655,10000,2025-09-21,1,2025,9
21263,697471,1697471,10000,2025-07-14,1,2025,7
21264,986094,1986094,10000,2025-12-21,1,2025,12
21265,878802,1878802,10000,2025-04-21,1,2025,4
21266,857220,1857220,10000,2025-08-21,1,2025,8
21267,771138,1771138,10000,2025-02-20,1,2025,2
21268,331267,1331267,10000,2025-02-13,1,2025,2
21269,820702,1820702,10000,2025-05-07,1,2025,5
21270,123016,1123016,10000,2025-09-28,1,2025,9
21271,155842,1155842,10000,2025-03-28,1,2025,3
21272,505695,1505695,10000,2025-07-21,1,2025,7
21273,269456,1269456,10000,2025-04-21,1,2025,4
21274,698688,1698688,10000,2025-02-20,1,2025,2
21275,176449,1176449,10000,2025-11-21,1,2025,11
21276,430130,1430130,10000,2025-05-07,1,2025,5
21277,446281,1446281,10000,2025-08-28,1,2025,8
21278,614738,1614738,10000,2025-02-13,1,2025,2
21279,285066,1285066,10000,2025-07-21,1,2025,7
21280,210741,1210741,10000,2025-10-14,1,2025,10
21281,185967,1185967,10000,2025-09-28,1,2025,9
21282,849333,1849333,10000,2025-12-14,1,2025,12
21283,838195,1838195,10000,2025-05-14,1,2025,5
21284,904701,1904701,10000,2025-07-14,1,2025,7
21285,947501,1947501,10000,2025-12-21,1,2025,12
21286,178394,1178394,10000,2025-04-14,1,2025,4
21287,8318,1008318,10000,2025-11-21,1,2025,11
21288,287116,1287116,10000,2025-04-07,1,2025,4
21289,977738,1977738,10000,2025-11-14,1,2025,11
21290,158367,1158367,10000,2025-02-27,1,2025,2
21291,197470,1197470,10000,2025-10-14,1,2025,10
21292,53261,1053261,10000,2025-02-13,1,2025,2
21293,425751,1425751,10000,2025-09-14,1,2025,9
21294,125820,1125820,10000,2025-11-07,1,2025,11
21295,56327,1056327,10000,2025-09-14,1,2025,9
21296,875456,1875456,10000,2025-07-21,1,2025,7
21297,653205,1653205,10000,2025-12-07,1,2025,12
21298,548739,1548739,10000,2025-12-21,1,2025,12
21299,793861,1793861,10000,2025-08-28,1,2025,8
21300,352846,1352846,10000,2025-03-07,1,2025,3
21301,338465,1338465,10000,2025-08-14,1,2025,8
21302,17212,1017212,10000,2025-01-20,1,2025,1
21303,908487,1908487,10000,2025-09-21,1,2025,9
21304,905334,1905334,10000,2025-05-07,1,2025,5
21305,859055,1859055,10000,2025-06-14,1,2025,6
21306,390243,1390243,10000,2025-01-27,1,2025,1
21307,437408,1437408,10000,2025-11-07,1,2025,11
21308,517204,1517204,10000,2025-08-28,1,2025,8
21309,894348,1894348,10000,2025-10-28,1,2025,10
21310,219587,1219587,10000,2025-10-14,1,2025,10
21311,142212,1142212,10000,2025-11-21,1,2025,11
21312,832311,1832311,10000,2025-05-07,1,2025,5
21313,728788,1728788,10000,2025-01-20,1,2025,1
21314,776947,1776947,10000,2025-04-07,1,2025,4
21315,492687,1492687,10000,2025-02-20,1,2025,2
21316,856139,1856139,10000,2025-06-21,1,2025,6
21317,441883,1441883,10000,2025-06-28,1,2025,6
21318,613454,1613454,10000,2025-07-21,1,2025,7
21319,25022,1025022,10000,2025-12-28,1,2025,12
21320,100493,1100493,10000,2025-11-07,1,2025,11
21321,483541,1483541,10000,2025-04-28,1,2025,4
21322,346129,1346129,10000,2025-08-14,1,2025,8
21323,635391,1635391,10000,2025-03-07,1,2025,3
21324,604285,1604285,10000,2025-05-21,1,2025,5
21325,26071,1026071,10000,2025-05-07,1,2025,5
21326,772448,1772448,10000,2025-11-28,1,2025,11
21327,172995,1172995,10000,2025-07-21,1,2025,7
21328,588883,1588883,10000,2025-02-13,1,2025,2
21329,25940,1025940,10000,2025-08-07,1,2025,8
21330,718521,1718521,10000,2025-08-28,1,2025,8
21331,147271,1147271,10000,2025-08-14,1,2025,8
21332,340259,1340259,10000,2025-12-28,1,2025,12
21333,926491,1926491,10000,2025-03-14,1,2025,3
21334,175701,1175701,10000,2025-09-07,1,2025,9
21335,66155,1066155,10000,2025-10-14,1,2025,10
21336,106111,1106111,10000,2025-12-28,1,2025,12
21337,922492,1922492,10000,2025-09-07,1,2025,9
21338,358283,1358283,10000,2025-08-28,1,2025,8
21339,382991,1382991,10000,2025-06-28,1,2025,6
21340,245466,1245466,10000,2025-11-07,1,2025,11
21341,614833,1614833,10000,2025-12-14,1,2025,12
21342,34262,1034262,10000,2025-04-28,1,2025,4
21343,864300,1864300,10000,2025-05-14,1,2025,5
21344,576224,1576224,10000,2025-09-07,1,2025,9
21345,227473,1227473,10000,2025-02-06,1,2025,2
21346,224758,1224758,10000,2025-04-21,1,2025,4
21347,515661,1515661,10000,2025-06-28,1,2025,6
21348,544236,1544236,10000,2025-08-21,1,2025,8
21349,392590,1392590,10000,2025-09-07,1,2025,9
21350,896535,1896535,10000,2025-09-07,1,2025,9
21351,563173,1563173,10000,2025-02-06,1,2025,2
21352,947824,1947824,10000,2025-11-21,1,2025,11
21353,828984,1828984,10000,2025-09-21,1,2025,9
21354,579732,1579732,10000,2025-03-28,1,2025,3
21355,79984,1079984,10000,2025-03-14,1,2025,3
21356,995948,1995948,10000,2025-09-28,1,2025,9
21357,892843,1892843,10000,2025-12-07,1,2025,12
21358,138566,1138566,10000,2025-11-07,1,2025,11
21359,380697,1380697,10000,2025-02-27,1,2025,2
21360,980936,1980936,10000,2025-04-21,1,2025,4
21361,72589,1072589,10000,2025-02-06,1,2025,2
21362,708548,1708548,10000,2025-02-13,1,2025,2
21363,355782,1355782,10000,2025-01-27,1,2025,1
21364,720554,1720554,10000,2025-12-07,1,2025,12
21365,174929,1174929,10000,2025-07-07,1,2025,7
21366,337251,1337251,10000,2025-06-07,1,2025,6
21367,976308,1976308,10000,2025-01-13,1,2025,1
21368,981166,1981166,10000,2025-02-20,1,2025,2
21369,317197,1317197,10000,2025-04-21,1,2025,4
21370,953063,1953063,10000,2025-03-14,1,2025,3
21371,124323,1124323,10000,2025-11-07,1,2025,11
21372,966135,1966135,10000,2025-12-21,1,2025,12
21373,876226,1876226,10000,2025-10-07,1,2025,10
21374,58416,1058416,10000,2025-02-13,1,2025,2
21375,557443,1557443,10000,2025-02-06,1,2025,2
21376,954699,1954699,10000,2025-11-28,1,2025,11
21377,470509,1470509,10000,2025-04-28,1,2025,4
21378,75857,1075857,10000,2025-05-28,1,2025,5
21379,213838,1213838,10000,2025-09-21,1,2025,9
21380,396654,1396654,10000,2025-11-28,1,2025,11
21381,847774,1847774,10000,2025-09-14,1,2025,9
21382,84207,1084207,10000,2025-08-28,1,2025,8
21383,253879,1253879,10000,2025-08-21,1,2025,8
21384,645311,1645311,10000,2025-04-21,1,2025,4
21385,135962,1135962,10000,2025-03-28,1,2025,3
21386,325284,1325284,10000,2025-04-14,1,2025,4
21387,658742,1658742,10000,2025-06-21,1,2025,6
21388,382292,1382292,10000,2025-12-28,1,2025,12
21389,138563,1138563,10000,2025-04-28,1,2025,4
21390,28376,1028376,10000,2025-07-21,1,2025,7
21391,149998,1149998,10000,2025-11-21,1,2025,11
21392,574420,1574420,10000,2025-03-14,1,2025,3
21393,96481,1096481,10000,2025-11-21,1,2025,11
21394,688034,1688034,10000,2025-05-21,1,2025,5
21395,144538,1144538,10000,2025-03-07,1,2025,3
21396,509397,1509397,10000,2025-01-06,1,2025,1
21397,861263,1861263,10000,2025-01-27,1,2025,1
21398,841963,1841963,10000,2025-01-06,1,2025,1
21399,235608,1235608,10000,2025-01-20,1,2025,1
21400,414333,1414333,10000,2025-12-28,1,2025,12
21401,961754,1961754,10000,2025-12-28,1,2025,12
21402,920452,1920452,10000,2025-03-21,1,2025,3
21403,518303,1518303,10000,2025-07-14,1,2025,7
21404,51748,1051748,10000,2025-09-14,1,2025,9
21405,62642,1062642,10000,2025-12-21,1,2025,12
21406,62819,1062819,10000,2025-04-14,1,2025,4
21407,790689,1790689,10000,2025-09-28,1,2025,9
21408,298845,1298845,10000,2025-06-28,1,2025,6
21409,251656,1251656,10000,2025-07-28,1,2025,7
21410,527662,1527662,10000,2025-03-14,1,2025,3
21411,992106,1992106,10000,2025-04-14,1,2025,4
21412,309077,1309077,10000,2025-03-07,1,2025,3
21413,963175,1963175,10000,2025-11-21,1,2025,11
21414,950041,1950041,10000,2025-09-07,1,2025,9
21415,553272,1553272,10000,2025-03-07,1,2025,3
21416,162595,1162595,10000,2025-05-28,1,2025,5
21417,170823,1170823,10000,2025-03-14,1,2025,3
21418,173963,1173963,10000,2025-09-21,1,2025,9
21419,680732,1680732,10000,2025-06-28,1,2025,6
21420,746767,1746767,10000,2025-08-14,1,2025,8
21421,4524,1004524,10000,2025-06-28,1,2025,6
21422,268392,1268392,10000,2025-03-21,1,2025,3
21423,216142,1216142,10000,2025-09-28,1,2025,9
21424,577507,1577507,10000,2025-06-07,1,2025,6
21425,568857,1568857,10000,2025-03-28,1,2025,3
21426,309552,1309552,10000,2025-10-14,1,2025,10
21427,842434,1842434,10000,2025-06-07,1,2025,6
21428,666392,1666392,10000,2025-07-28,1,2025,7
21429,758627,1758627,10000,2025-09-07,1,2025,9
21430,70225,1070225,10000,2025-10-14,1,2025,10
21431,122316,1122316,10000,2025-12-14,1,2025,12
21432,544720,1544720,10000,2025-03-07,1,2025,3
21433,823323,1823323,10000,2025-11-21,1,2025,11
21434,438099,1438099,10000,2025-09-14,1,2025,9
21435,836697,1836697,10000,2025-02-27,1,2025,2
21436,772959,1772959,10000,2025-02-20,1,2025,2
21437,827556,1827556,10000,2025-06-21,1,2025,6
21438,786910,1786910,10000,2025-06-21,1,2025,6
21439,867998,1867998,10000,2025-10-14,1,2025,10
21440,576392,1576392,10000,2025-02-27,1,2025,2
21441,364178,1364178,10000,2025-09-21,1,2025,9
21442,765951,1765951,10000,2025-01-27,1,2025,1
21443,892706,1892706,10000,2025-09-07,1,2025,9
21444,825305,1825305,10000,2025-02-20,1,2025,2
21445,744449,1744449,10000,2025-03-14,1,2025,3
21446,486420,1486420,10000,2025-04-21,1,2025,4
21447,853102,1853102,10000,2025-06-28,1,2025,6
21448,764326,1764326,10000,2025-08-28,1,2025,8
21449,429077,1429077,10000,2025-10-07,1,2025,10
21450,459733,1459733,10000,2025-02-06,1,2025,2
21451,851159,1851159,10000,2025-12-21,1,2025,12
21452,262452,1262452,10000,2025-12-07,1,2025,12
21453,530908,1530908,10000,2025-07-14,1,2025,7
21454,969016,1969016,10000,2025-04-07,1,2025,4
21455,171751,1171751,10000,2025-06-28,1,2025,6
21456,81838,1081838,10000,2025-08-07,1,2025,8
21457,440094,1440094,10000,2025-07-07,1,2025,7
21458,326387,1326387,10000,2025-05-21,1,2025,5
21459,820055,1820055,10000,2025-11-14,1,2025,11
21460,382497,1382497,10000,2025-07-21,1,2025,7
21461,576707,1576707,10000,2025-04-14,1,2025,4
21462,942874,1942874,10000,2025-11-21,1,2025,11
21463,124250,1124250,10000,2025-11-14,1,2025,11
21464,650116,1650116,10000,2025-06-07,1,2025,6
21465,254636,1254636,10000,2025-01-13,1,2025,1
21466,902530,1902530,10000,2025-05-28,1,2025,5
21467,791463,1791463,10000,2025-08-28,1,2025,8
21468,728808,1728808,10000,2025-02-20,1,2025,2
21469,306139,1306139,10000,2025-01-20,1,2025,1
21470,678085,1678085,10000,2025-06-21,1,2025,6
21471,930317,1930317,10000,2025-02-27,1,2025,2
21472,701438,1701438,10000,2025-08-14,1,2025,8
21473,958029,1958029,10000,2025-03-21,1,2025,3
21474,683754,1683754,10000,2025-03-14,1,2025,3
21475,17611,1017611,10000,2025-01-20,1,2025,1
21476,833504,1833504,10000,2025-05-21,1,2025,5
21477,303556,1303556,10000,2025-06-14,1,2025,6
21478,421612,1421612,10000,2025-02-13,1,2025,2
21479,972084,1972084,10000,2025-12-28,1,2025,12
21480,912038,1912038,10000,2025-12-21,1,2025,12
21481,854496,1854496,10000,2025-08-07,1,2025,8
21482,998998,1998998,10000,2025-09-21,1,2025,9
21483,940703,1940703,10000,2025-07-28,1,2025,7
21484,251819,1251819,10000,2025-12-14,1,2025,12
21485,230067,1230067,10000,2025-02-06,1,2025,2
21486,923973,1923973,10000,2025-10-28,1,2025,10
21487,418046,1418046,10000,2025-02-13,1,2025,2
21488,368798,1368798,10000,2025-08-21,1,2025,8
21489,720063,1720063,10000,2025-07-28,1,2025,7
21490,234231,1234231,10000,2025-11-14,1,2025,11
21491,953602,1953602,10000,2025-11-07,1,2025,11
21492,62958,1062958,10000,2025-07-28,1,2025,7
21493,125720,1125720,10000,2025-12-07,1,2025,12
21494,66659,1066659,10000,2025-04-14,1,2025,4
21495,737820,1737820,10000,2025-10-14,1,2025,10
21496,751639,1751639,10000,2025-12-21,1,2025,12
21497,628436,1628436,10000,2025-12-14,1,2025,12
21498,682180,1682180,10000,2025-09-28,1,2025,9
21499,645925,1645925,10000,2025-03-28,1,2025,3
21500,679102,1679102,10000,2025-05-14,1,2025,5
21501,651091,1651091,10000,2025-02-06,1,2025,2
21502,598364,1598364,10000,2025-12-21,1,2025,12
21503,950445,1950445,10000,2025-01-13,1,2025,1
21504,439026,1439026,10000,2025-05-07,1,2025,5
21505,675775,1675775,10000,2025-10-28,1,2025,10
21506,220803,1220803,10000,2025-05-07,1,2025,5
21507,524233,1524233,10000,2025-06-07,1,2025,6
21508,381819,1381819,10000,2025-03-14,1,2025,3
21509,577298,1577298,10000,2025-05-28,1,2025,5
21510,205891,1205891,10000,2025-08-21,1,2025,8
21511,523102,1523102,10000,2025-04-07,1,2025,4
21512,287914,1287914,10000,2025-01-06,1,2025,1
21513,593119,1593119,10000,2025-02-27,1,2025,2
21514,545189,1545189,10000,2025-12-21,1,2025,12
21515,301771,1301771,10000,2025-04-28,1,2025,4
21516,674878,1674878,10000,2025-05-28,1,2025,5
21517,513396,1513396,10000,2025-06-14,1,2025,6
21518,745308,1745308,10000,2025-05-14,1,2025,5
21519,90942,1090942,10000,2025-10-14,1,2025,10
21520,914284,1914284,10000,2025-11-07,1,2025,11
21521,684358,1684358,10000,2025-03-28,1,2025,3
21522,420359,1420359,10000,2025-09-28,1,2025,9
21523,637819,1637819,10000,2025-01-20,1,2025,1
21524,955354,1955354,10000,2025-11-21,1,2025,11
21525,578494,1578494,10000,2025-08-21,1,2025,8
21526,940955,1940955,10000,2025-09-14,1,2025,9
21527,117176,1117176,10000,2025-10-21,1,2025,10
21528,680168,1680168,10000,2025-10-14,1,2025,10
21529,163271,1163271,10000,2025-08-07,1,2025,8
21530,735611,1735611,10000,2025-10-28,1,2025,10
21531,721642,1721642,10000,2025-06-21,1,2025,6
21532,344773,1344773,10000,2025-10-21,1,2025,10
21533,569989,1569989,10000,2025-01-13,1,2025,1
21534,534665,1534665,10000,2025-10-14,1,2025,10
21535,184455,1184455,10000,2025-06-21,1,2025,6
21536,909718,1909718,10000,2025-01-06,1,2025,1
21537,634724,1634724,10000,2025-06-28,1,2025,6
21538,836667,1836667,10000,2025-12-14,1,2025,12
21539,304653,1304653,10000,2025-08-28,1,2025,8
21540,423846,1423846,10000,2025-08-07,1,2025,8
21541,372094,1372094,10000,2025-11-07,1,2025,11
21542,686670,1686670,10000,2025-10-07,1,2025,10
21543,766446,1766446,10000,2025-09-28,1,2025,9
21544,679080,1679080,10000,2025-06-07,1,2025,6
21545,191962,1191962,10000,2025-03-14,1,2025,3
21546,539922,1539922,10000,2025-04-14,1,2025,4
21547,872967,1872967,10000,2025-03-07,1,2025,3
21548,214169,1214169,10000,2025-03-14,1,2025,3
21549,369223,1369223,10000,2025-08-28,1,2025,8
21550,461696,1461696,10000,2025-08-28,1,2025,8
21551,7448,1007448,10000,2025-12-28,1,2025,12
21552,159122,1159122,10000,2025-07-14,1,2025,7
21553,787922,1787922,10000,2025-06-21,1,2025,6
21554,920237,1920237,10000,2025-04-28,1,2025,4
21555,637272,1637272,10000,2025-07-28,1,2025,7
21556,628961,1628961,10000,2025-03-07,1,2025,3
21557,590796,1590796,10000,2025-07-21,1,2025,7
21558,263231,1263231,10000,2025-10-07,1,2025,10
21559,230572,1230572,10000,2025-11-14,1,2025,11
21560,213468,1213468,10000,2025-06-21,1,2025,6
21561,750788,1750788,10000,2025-05-21,1,2025,5
21562,953697,1953697,10000,2025-08-21,1,2025,8
21563,941072,1941072,10000,2025-06-28,1,2025,6
21564,775110,1775110,10000,2025-02-06,1,2025,2
21565,644711,1644711,10000,2025-07-14,1,2025,7
21566,791347,1791347,10000,2025-05-07,1,2025,5
21567,32738,1032738,10000,2025-02-13,1,2025,2
21568,790298,1790298,10000,2025-01-20,1,2025,1
21569,53544,1053544,10000,2025-01-13,1,2025,1
21570,319999,1319999,10000,2025-09-28,1,2025,9
21571,917199,1917199,10000,2025-05-07,1,2025,5
21572,885499,1885499,10000,2025-12-14,1,2025,12
21573,404245,1404245,10000,2025-11-28,1,2025,11
21574,854430,1854430,10000,2025-09-21,1,2025,9
21575,410036,1410036,10000,2025-02-06,1,2025,2
21576,532932,1532932,10000,2025-10-07,1,2025,10
21577,875796,1875796,10000,2025-10-07,1,2025,10
21578,780906,1780906,10000,2025-04-07,1,2025,4
21579,108061,1108061,10000,2025-12-21,1,2025,12
21580,545468,1545468,10000,2025-10-21,1,2025,10
21581,973898,1973898,10000,2025-11-07,1,2025,11
21582,667809,1667809,10000,2025-05-14,1,2025,5
21583,165135,1165135,10000,2025-12-21,1,2025,12
21584,823092,1823092,10000,2025-04-21,1,2025,4
21585,272780,1272780,10000,2025-07-28,1,2025,7
21586,677817,1677817,10000,2025-03-28,1,2025,3
21587,49789,1049789,10000,2025-11-28,1,2025,11
21588,947045,1947045,10000,2025-05-07,1,2025,5
21589,966979,1966979,10000,2025-03-21,1,2025,3
21590,525450,1525450,10000,2025-01-13,1,2025,1
21591,385693,1385693,10000,2025-06-21,1,2025,6
21592,223226,1223226,10000,2025-02-27,1,2025,2
21593,904618,1904618,10000,2025-03-28,1,2025,3
21594,231775,1231775,10000,2025-05-14,1,2025,5
21595,314234,1314234,10000,2025-05-21,1,2025,5
21596,578814,1578814,10000,2025-04-14,1,2025,4
21597,936530,1936530,10000,2025-05-28,1,2025,5
21598,348792,1348792,10000,2025-02-13,1,2025,2
21599,645230,1645230,10000,2025-05-14,1,2025,5
21600,109246,1109246,10000,2025-07-28,1,2025,7
21601,981545,1981545,10000,2025-07-07,1,2025,7
21602,625709,1625709,10000,2025-02-27,1,2025,2
21603,769736,1769736,10000,2025-08-21,1,2025,8
21604,404490,1404490,10000,2025-09-14,1,2025,9
21605,555844,1555844,10000,2025-07-07,1,2025,7
21606,649939,1649939,10000,2025-10-28,1,2025,10
21607,307888,1307888,10000,2025-12-21,1,2025,12
21608,142388,1142388,10000,2025-09-28,1,2025,9
21609,799831,1799831,10000,2025-08-21,1,2025,8
21610,220199,1220199,10000,2025-03-21,1,2025,3
21611,812875,1812875,10000,2025-07-14,1,2025,7
21612,972534,1972534,10000,2025-01-27,1,2025,1
21613,983234,1983234,10000,2025-01-13,1,2025,1
21614,859971,1859971,10000,2025-07-28,1,2025,7
21615,894568,1894568,10000,2025-08-21,1,2025,8
21616,394001,1394001,10000,2025-03-07,1,2025,3
21617,845973,1845973,10000,2025-04-07,1,2025,4
21618,502714,1502714,10000,2025-02-27,1,2025,2
21619,725619,1725619,10000,2025-11-28,1,2025,11
21620,95721,1095721,10000,2025-09-07,1,2025,9
21621,530885,1530885,10000,2025-06-14,1,2025,6
21622,844945,1844945,10000,2025-08-28,1,2025,8
21623,346644,1346644,10000,2025-04-28,1,2025,4
21624,567416,1567416,10000,2025-03-07,1,2025,3
21625,395878,1395878,10000,2025-10-21,1,2025,10
21626,242637,1242637,10000,2025-06-21,1,2025,6
21627,871990,1871990,10000,2025-06-14,1,2025,6
21628,127400,1127400,10000,2025-11-07,1,2025,11
21629,434147,1434147,10000,2025-10-21,1,2025,10
21630,343277,1343277,10000,2025-12-14,1,2025,12
21631,627953,1627953,10000,2025-08-21,1,2025,8
21632,229854,1229854,10000,2025-09-07,1,2025,9
21633,607687,1607687,10000,2025-03-28,1,2025,3
21634,224367,1224367,10000,2025-10-21,1,2025,10
21635,631335,1631335,10000,2025-07-28,1,2025,7
21636,404211,1404211,10000,2025-07-21,1,2025,7
21637,605628,1605628,10000,2025-01-06,1,2025,1
21638,370656,1370656,10000,2025-03-28,1,2025,3
21639,273924,1273924,10000,2025-07-28,1,2025,7
21640,471136,1471136,10000,2025-08-14,1,2025,8
21641,817663,1817663,10000,2025-11-28,1,2025,11
21642,681637,1681637,10000,2025-12-21,1,2025,12
21643,147485,1147485,10000,2025-08-14,1,2025,8
21644,101344,1101344,10000,2025-11-28,1,2025,11
21645,952223,1952223,10000,2025-11-28,1,2025,11
21646,681334,1681334,10000,2025-07-21,1,2025,7
21647,938780,1938780,10000,2025-06-07,1,2025,6
21648,274956,1274956,10000,2025-12-28,1,2025,12
21649,123624,1123624,10000,2025-12-14,1,2025,12
21650,915684,1915684,10000,2025-04-21,1,2025,4
21651,693011,1693011,10000,2025-09-07,1,2025,9
21652,835944,1835944,10000,2025-04-28,1,2025,4
21653,938062,1938062,10000,2025-06-28,1,2025,6
21654,682961,1682961,10000,2025-10-14,1,2025,10
21655,227810,1227810,10000,2025-03-07,1,2025,3
21656,400257,1400257,10000,2025-11-14,1,2025,11
21657,564570,1564570,10000,2025-01-20,1,2025,1
21658,45238,1045238,10000,2025-03-28,1,2025,3
21659,846977,1846977,10000,2025-11-28,1,2025,11
21660,762653,1762653,10000,2025-05-21,1,2025,5
21661,165308,1165308,10000,2025-07-14,1,2025,7
21662,283745,1283745,10000,2025-04-14,1,2025,4
21663,804838,1804838,10000,2025-11-14,1,2025,11
21664,869264,1869264,10000,2025-02-13,1,2025,2
21665,447832,1447832,10000,2025-08-14,1,2025,8
21666,503180,1503180,10000,2025-07-21,1,2025,7
21667,136420,1136420,10000,2025-07-28,1,2025,7
21668,53541,1053541,10000,2025-09-21,1,2025,9
21669,998782,1998782,10000,2025-07-14,1,2025,7
21670,443250,1443250,10000,2025-01-13,1,2025,1
21671,655704,1655704,10000,2025-02-13,1,2025,2
21672,880553,1880553,10000,2025-10-14,1,2025,10
21673,328095,1328095,10000,2025-12-28,1,2025,12
21674,754587,1754587,10000,2025-09-14,1,2025,9
21675,69176,1069176,10000,2025-11-07,1,2025,11
